,Guarantee,Signaler1,Signaler2,Upm,Us1,Us2,omega
594,0.0169053131687,-0.15,0.05,-0,-0.0225,-0.0025,0.0169053131687
595,0.0169053131687,-0.15,0.15,-0,-0.0225,-0.0225,0.0169053131687
596,0.450179838573,-0.05,0.05,-0.000660171167072,-0.00572955079467,-0.000590791539473,0.424486042297
597,0.449954272665,-0.05,0.15,-0.000648630758055,-0.00569545379481,-0.0155081616478,0.424486042297
598,0.448897772719,-0.15,0.05,-0.000595932582172,-0.0304194517086,-0.000654759540022,0.424486042297
599,0.448782920135,-0.15,0.15,-0.000590338272673,-0.0303794016241,-0.0158012749213,0.424486042297
600,0.149295554032,-0.05,0.05,-0,-0.0025,-0.0025,0.149295554032
601,0.149295554032,-0.05,0.15,-0,-0.0025,-0.0225,0.149295554032
602,0.149295554032,-0.15,0.05,-0,-0.0225,-0.0025,0.149295554032
603,0.149295554032,-0.15,0.15,-0,-0.0225,-0.0225,0.149295554032
604,0.450146358898,-0.05,0.05,-0.00318390873121,-4.12952133351e-05,-0.0113265222491,0.506572494077
605,0.450337033246,-0.05,0.15,-0.00316242705479,-3.88809717661e-05,-0.0425330653039,0.506572494077
606,0.449648307116,-0.15,0.05,-0.00324036306117,-0.00866310697288,-0.0114327817573,0.506572494077
607,0.449596074154,-0.15,0.15,-0.00324631242718,-0.00865338645045,-0.0428392384039,0.506572494077
608,0.143587940717,-0.05,0.05,-0,-0.0025,-0.0025,0.143587940717
609,0.143587940717,-0.05,0.15,-0,-0.0025,-0.0225,0.143587940717
610,0.143587940717,-0.15,0.05,-0,-0.0225,-0.0025,0.143587940717
611,0.143587940717,-0.15,0.15,-0,-0.0225,-0.0225,0.143587940717
612,0.126228992328,-0.05,0.05,-0,-0.0025,-0.0025,0.126228992328
613,0.126228992328,-0.05,0.15,-0,-0.0025,-0.0225,0.126228992328
614,0.126228992328,-0.15,0.05,-0,-0.0225,-0.0025,0.126228992328
615,0.126228992328,-0.15,0.15,-0,-0.0225,-0.0225,0.126228992328
616,0.448326888371,-0.05,0.05,-9.16729340049e-05,-0.00354913277131,-0.0016342130967,0.438752289998
617,0.450402990259,-0.05,0.15,-0.000135738816576,-0.0038008088427,-0.0191405287382,0.438752289998
618,0.449792661154,-0.15,0.05,-0.000121889795261,-0.025934001142,-0.00151785267967,0.438752289998
619,0.449862968961,-0.15,0.15,-0.000123447187033,-0.0259566508761,-0.0192902434979,0.438752289998
620,0.450544151846,-0.05,0.05,-0.00474464398265,-0.0141327815993,-0.000356506365957,0.381662775679
621,0.450886449231,-0.05,0.15,-0.00479191698006,-0.0142142843353,-0.0065248149144,0.381662775679
622,0.449373180035,-0.15,0.05,-0.00458469885804,-0.0473978201648,-0.000313658422449,0.381662775679
623,0.448973461331,-0.15,0.15,-0.0045307284029,-0.0472239340984,-0.00683752270739,0.381662775679
624,0.339335605903,-0.05,0.05,-0,-0.0025,-0.0025,0.339335605903
625,0.339335605903,-0.05,0.15,-0,-0.0025,-0.0225,0.339335605903
626,0.450939546285,-0.15,0.05,-0.0124554395089,-0.0684366216238,-0.00379504547067,0.339335605903
627,0.451502852656,-0.15,0.15,-0.0125814912442,-0.0687316652702,-0.00143131721823,0.339335605903
628,0.0973364822202,-0.05,0.05,-0,-0.0025,-0.0025,0.0973364822202
629,0.0973364822202,-0.05,0.15,-0,-0.0025,-0.0225,0.0973364822202
630,0.0973364822202,-0.15,0.05,-0,-0.0225,-0.0025,0.0973364822202
631,0.0973364822202,-0.15,0.15,-0,-0.0225,-0.0225,0.0973364822202
632,0.893384076112,-0.05,0.05,-0,-0.0025,-0.0025,0.893384076112
633,0.893384076112,-0.05,0.15,-0,-0.0025,-0.0225,0.893384076112
634,0.893384076112,-0.15,0.05,-0,-0.0225,-0.0025,0.893384076112
635,0.893384076112,-0.15,0.15,-0,-0.0225,-0.0225,0.893384076112
636,0.685869157962,-0.05,0.05,-0,-0.0025,-0.0025,0.685869157962
637,0.450241248032,-0.05,0.15,-0.0555205119384,-0.0344577209453,-0.148708884918,0.685869157962
638,0.685869157962,-0.15,0.05,-0,-0.0225,-0.0025,0.685869157962
639,0.449304653367,-0.15,0.15,-0.0559627648346,-0.00749341345591,-0.149432116213,0.685869157962
640,0.839975911828,-0.05,0.05,-0,-0.0025,-0.0025,0.839975911828
641,0.839975911828,-0.05,0.15,-0,-0.0025,-0.0225,0.839975911828
642,0.839975911828,-0.15,0.05,-0,-0.0225,-0.0025,0.839975911828
643,0.839975911828,-0.15,0.15,-0,-0.0225,-0.0225,0.839975911828
644,0.701735668193,-0.05,0.05,-0,-0.0025,-0.0025,0.701735668193
645,0.449869670451,-0.05,0.15,-0.0634364808187,-0.0407498810444,-0.161496280141,0.701735668193
646,0.701735668193,-0.15,0.05,-0,-0.0225,-0.0025,0.701735668193
647,0.450814640162,-0.15,0.15,-0.0629613623083,-0.0101850538989,-0.160737670718,0.701735668193
648,0.735642849987,-0.05,0.05,-0,-0.0025,-0.0025,0.735642849987
649,0.450568838907,-0.05,0.15,-0.0812671917933,-0.0552597906853,-0.189289395117,0.735642849987
650,0.735642849987,-0.15,0.05,-0,-0.0225,-0.0025,0.735642849987
651,0.450924879079,-0.15,0.15,-0.0810643229577,-0.0181489316854,-0.18897971423,0.735642849987
652,0.60015445898,-0.05,0.05,-0,-0.0025,-0.0025,0.60015445898
653,0.450126900738,-0.05,0.15,-0.0225082682321,-0.0100055124079,-0.0900165357047,0.60015445898
654,0.60015445898,-0.15,0.05,-0,-0.0225,-0.0025,0.60015445898
655,0.450607796168,-0.15,0.15,-0.0223642043584,-2.05514605473e-07,-0.0897282032022,0.60015445898
656,0.162386250836,-0.05,0.05,-0,-0.0025,-0.0025,0.162386250836
657,0.162386250836,-0.05,0.15,-0,-0.0025,-0.0225,0.162386250836
658,0.451156496447,-0.15,0.05,-0.0833882547502,-0.192519328434,-0.0570112301891,0.162386250836
659,0.450306468104,-0.15,0.15,-0.0828980515112,-0.191774116691,-0.0190219863311,0.162386250836
660,0.190016857578,-0.05,0.05,-0,-0.0025,-0.0025,0.190016857578
661,0.190016857578,-0.05,0.15,-0,-0.0025,-0.0225,0.190016857578
662,0.449505748202,-0.15,0.05,-0.0673344843572,-0.167681151544,-0.0438855952948,0.190016857578
663,0.451614913718,-0.15,0.15,-0.0684335429763,-0.169412959818,-0.0124541261342,0.190016857578
664,0.215354775551,-0.05,0.05,-0,-0.0025,-0.0025,0.215354775551
665,0.215354775551,-0.05,0.15,-0,-0.0025,-0.0225,0.215354775551
666,0.450955583977,-0.15,0.05,-0.0555077409306,-0.148687983458,-0.0344476600881,0.215354775551
667,0.448579964671,-0.15,0.15,-0.0543939888399,-0.146861545576,-0.00692643210401,0.215354775551
668,0.633646240244,-0.05,0.05,-0,-0.0025,-0.0025,0.633646240244
669,0.451052539162,-0.05,0.15,-0.0333404596748,-0.0175810895666,-0.110618569999,0.633646240244
670,0.633646240244,-0.15,0.05,-0,-0.0225,-0.0025,0.633646240244
671,0.448713466667,-0.15,0.15,-0.0342001307426,-0.00122029866973,-0.112179962815,0.633646240244
672,0.299058320504,-0.05,0.05,-0,-0.0025,-0.0025,0.299058320504
673,0.299058320504,-0.05,0.15,-0,-0.0025,-0.0225,0.299058320504
674,0.450780072997,-0.15,0.05,-0.0230194901798,-0.0910360159279,-0.0103473149304,0.299058320504
675,0.449469195668,-0.15,0.15,-0.0226234313678,-0.0902466939171,-1.68818400822e-07,0.299058320504
676,0.564420590354,-0.05,0.05,-0,-0.0025,-0.0025,0.564420590354
677,0.449937146219,-0.05,0.15,-0.013106458981,-0.00415811456751,-0.0699514922215,0.564420590354
678,0.564420590354,-0.15,0.05,-0,-0.0225,-0.0025,0.564420590354
679,0.450577293229,-0.15,0.15,-0.0129602963002,-0.00130730716282,-0.0696132854376,0.564420590354
680,0.681149815254,-0.05,0.05,-0,-0.0025,-0.0025,0.681149815254
681,0.448674980435,-0.05,0.15,-0.0540445488244,-0.0332970653424,-0.14628699927,0.681149815254
682,0.681149815254,-0.15,0.05,-0,-0.0225,-0.0025,0.681149815254
683,0.449487387677,-0.15,0.15,-0.0536674803511,-0.00666875207786,-0.145666208624,0.681149815254
684,0.23312925666,-0.05,0.05,-0,-0.0025,-0.0025,0.23312925666
685,0.23312925666,-0.05,0.15,-0,-0.0025,-0.0225,0.23312925666
686,0.450421146958,-0.15,0.05,-0.0472157655893,-0.134903332679,-0.0279865765595,0.23312925666
687,0.449575956792,-0.15,0.15,-0.0468491739982,-0.134283184038,-0.0044151639585,0.23312925666
688,0.449708551422,-0.05,0.05,-0.000309204150399,-0.00105078397763,-0.00456762432317,0.467292753149
689,0.450487221982,-0.05,0.15,-0.000282425877809,-0.0011018727611,-0.0278240852279,0.467292753149
690,0.449336098488,-0.15,0.05,-0.000322441446634,-0.0174354450482,-0.00461810691279,0.467292753149
691,0.450143183674,-0.15,0.15,-0.000294107733172,-0.0176492368907,-0.0279389785756,0.467292753149
692,0.027001844555,-0.05,0.05,-0,-0.0025,-0.0025,0.027001844555
693,0.027001844555,-0.05,0.15,-0,-0.0025,-0.0225,0.027001844555
694,0.027001844555,-0.15,0.05,-0,-0.0225,-0.0025,0.027001844555
695,0.027001844555,-0.15,0.15,-0,-0.0225,-0.0225,0.027001844555
696,0.703632704138,-0.05,0.05,-0,-0.0025,-0.0025,0.703632704138
697,0.45054802406,-0.05,0.15,-0.06405185529,-0.0412433872823,-0.162477259313,0.703632704138
698,0.703632704138,-0.15,0.05,-0,-0.0225,-0.0025,0.703632704138
699,0.45015296676,-0.15,0.15,-0.0642519772613,-0.0107080560478,-0.162795898475,0.703632704138
700,0.805007113867,-0.05,0.05,-0,-0.0025,-0.0025,0.805007113867
701,0.805007113867,-0.05,0.15,-0,-0.0025,-0.0225,0.805007113867
702,0.805007113867,-0.15,0.05,-0,-0.0225,-0.0025,0.805007113867
703,0.805007113867,-0.15,0.15,-0,-0.0225,-0.0225,0.805007113867
704,0.284957650054,-0.05,0.05,-0,-0.0025,-0.0025,0.284957650054
705,0.284957650054,-0.05,0.15,-0,-0.0025,-0.0225,0.284957650054
706,0.45138392684,-0.15,0.05,-0.0276977056049,-0.100125588641,-0.0135550779263,0.284957650054
707,0.449913393223,-0.15,0.15,-0.0272103972046,-0.0991971201554,-0.000223674253749,0.284957650054
708,0.448682901338,-0.05,0.05,-0.00851902585455,-0.0202488827627,-0.00178916894637,0.356384332256
709,0.449604494876,-0.05,0.15,-0.00868999871902,-0.0205120149811,-0.00322394993283,0.356384332256
710,0.450694132649,-0.15,0.05,-0.00889433845025,-0.0596872785683,-0.00196335841091,0.356384332256
711,0.450631431426,-0.15,0.15,-0.00888251570207,-0.0596566454532,-0.00310838595089,0.356384332256
712,0.593264398888,-0.05,0.05,-0,-0.0025,-0.0025,0.593264398888
713,0.450609057213,-0.05,0.15,-0.0203505465086,-0.00858501234105,-0.0856471490114,0.593264398888
714,0.593264398888,-0.15,0.05,-0,-0.0225,-0.0025,0.593264398888
715,0.450863744549,-0.15,0.15,-0.0202779463563,-5.77500544671e-05,-0.0854981426582,0.593264398888
716,0.605956672837,-0.05,0.05,-0,-0.0025,-0.0025,0.605956672837
717,0.448918402545,-0.05,0.15,-0.0246610183362,-0.0114571913071,-0.0942724994238,0.605956672837
718,0.605956672837,-0.15,0.05,-0,-0.0225,-0.0025,0.605956672837
719,0.448210641981,-0.15,0.15,-0.0248838102508,-6.00009940203e-05,-0.0947076195076,0.605956672837
720,0.277737887952,-0.05,0.05,-0,-0.0025,-0.0025,0.277737887952
721,0.277737887952,-0.05,0.15,-0,-0.0025,-0.0225,0.277737887952
722,0.451072060375,-0.15,0.05,-0.0300447353295,-0.104544987056,-0.0152113180872,0.277737887952
723,0.449253828374,-0.15,0.15,-0.0294177178188,-0.103372499945,-0.000462935692237,0.277737887952
724,0.560401317598,-0.05,0.05,-0,-0.0025,-0.0025,0.560401317598
725,0.450099450272,-0.05,0.15,-0.0121665019356,-0.00363631520302,-0.0677570621335,0.560401317598
726,0.560401317598,-0.15,0.05,-0,-0.0225,-0.0025,0.560401317598
727,0.450587799431,-0.15,0.15,-0.0120590087722,-0.00161495332211,-0.0675030642224,0.560401317598
728,0.449702954321,-0.05,0.05,-0.00160657718279,-0.00811479022952,-9.83641360686e-05,0.409620823853
729,0.449081749574,-0.05,0.15,-0.00155716465872,-0.00800325723078,-0.0122188869426,0.409620823853
730,0.448982428134,-0.15,0.05,-0.00154933589151,-0.0358578171755,-0.000113175463493,0.409620823853
731,0.45019104164,-0.15,0.15,-0.00164594257128,-0.0363170079073,-0.0119748772352,0.409620823853
732,0.682334797352,-0.05,0.05,-0,-0.0025,-0.0025,0.682334797352
733,0.450442726819,-0.05,0.15,-0.053773932376,-0.0330847253227,-0.145841553536,0.682334797352
734,0.682334797352,-0.15,0.05,-0,-0.0225,-0.0025,0.682334797352
735,0.451211637437,-0.15,0.15,-0.0534179150491,-0.00658096707458,-0.145254863024,0.682334797352
736,0.449228797502,-0.05,0.05,-0.00907368766664,-0.021099278287,-0.0020480970463,0.353972891299
737,0.450556275817,-0.05,0.15,-0.00932835016499,-0.0214866886168,-0.00285333480953,0.353972891299
738,0.449910483284,-0.15,0.05,-0.00920402155597,-0.0604852991516,-0.00211026235742,0.353972891299
739,0.449858318384,-0.15,0.15,-0.00919401512729,-0.0604596432528,-0.00292838700176,0.353972891299
740,0.671507182946,-0.05,0.05,-0,-0.0025,-0.0025,0.671507182946
741,0.4505196982,-0.05,0.15,-0.0488354684143,-0.0292367199397,-0.137631713838,0.671507182946
742,0.671507182946,-0.15,0.05,-0,-0.0225,-0.0025,0.671507182946
743,0.449161719948,-0.15,0.15,-0.0494375049155,-0.0052338660163,-0.138641143815,0.671507182946
744,0.448822378729,-0.05,0.05,-4.90239062952e-06,-0.00228348896219,-0.00272631581907,0.451036513014
745,0.449665919248,-0.05,0.15,-1.87852726987e-06,-0.00236481915073,-0.0229130566569,0.451036513014
746,0.44970770576,-0.15,0.05,-1.76572871571e-06,-0.0221031235528,-0.00263464645402,0.451036513014
747,0.450722157539,-0.15,0.15,-9.88193642065e-08,-0.0224057921771,-0.0225944054616,0.451036513014
748,0.310724572507,-0.05,0.05,-0,-0.0025,-0.0025,0.310724572507
749,0.310724572507,-0.05,0.15,-0,-0.0025,-0.0225,0.310724572507
750,0.450432471964,-0.15,0.05,-0.0195182971706,-0.0839306670075,-0.00804750722491,0.310724572507
751,0.450205207966,-0.15,0.15,-0.0194548476681,-0.083799038306,-0.000110657030339,0.310724572507
752,0.45019409429,-0.05,0.05,-7.79746432605e-05,-0.00169494212257,-0.00346100716396,0.459024419497
753,0.449785218072,-0.05,0.15,-8.5362842969e-05,-0.00166144270048,-0.0253571232704,0.459024419497
754,0.450272891751,-0.15,0.05,-7.65892378861e-05,-0.0199511309141,-0.00345174201247,0.459024419497
755,0.449184034048,-0.15,0.15,-9.68331857793e-05,-0.0196447175512,-0.0255489488204,0.459024419497
756,0.451346886323,-0.05,0.05,-0.00287510623066,-1.31045235923e-05,-0.0107371079377,0.504966903394
757,0.449018596886,-0.05,0.15,-0.00313021300108,-3.53823503099e-05,-0.0424147049534,0.504966903394
758,0.450858367642,-0.15,0.05,-0.00292773364114,-0.00919517291578,-0.0108385872163,0.504966903394
759,0.449807697393,-0.15,0.15,-0.0030425380066,-0.00899477620647,-0.0420902998067,0.504966903394
760,0.574651791786,-0.05,0.05,-0,-0.0025,-0.0025,0.574651791786
761,0.449756973629,-0.05,0.15,-0.0155987156027,-0.00560923378688,-0.07556716105,0.574651791786
762,0.574651791786,-0.15,0.05,-0,-0.0225,-0.0025,0.574651791786
763,0.448575599494,-0.15,0.15,-0.015895206263,-0.000572348575222,-0.0762180639508,0.574651791786
764,0.695133192773,-0.05,0.05,-0,-0.0025,-0.0025,0.695133192773
765,0.45036589643,-0.05,0.15,-0.059911029359,-0.0379342997247,-0.155841218262,0.695133192773
766,0.695133192773,-0.15,0.05,-0,-0.0225,-0.0025,0.695133192773
767,0.450691347165,-0.15,0.15,-0.0597518158844,-0.00891926220191,-0.155584369567,0.695133192773
768,0.888391011194,-0.05,0.05,-0,-0.0025,-0.0025,0.888391011194
769,0.888391011194,-0.05,0.15,-0,-0.0025,-0.0225,0.888391011194
770,0.888391011194,-0.15,0.05,-0,-0.0225,-0.0025,0.888391011194
771,0.888391011194,-0.15,0.15,-0,-0.0225,-0.0225,0.888391011194
772,0.832727769883,-0.05,0.05,-0,-0.0025,-0.0025,0.832727769883
773,0.832727769883,-0.05,0.15,-0,-0.0025,-0.0225,0.832727769883
774,0.832727769883,-0.15,0.05,-0,-0.0225,-0.0025,0.832727769883
775,0.832727769883,-0.15,0.15,-0,-0.0225,-0.0225,0.832727769883
776,0.449728521312,-0.05,0.05,-0.00106187299879,-0.000303233714071,-0.00682051228352,0.482314914159
777,0.450285495591,-0.05,0.15,-0.00102588365383,-0.000322941796992,-0.0331347092243,0.482314914159
778,0.451081274359,-0.15,0.05,-0.000975540255197,-0.014105448315,-0.00659890423526,0.482314914159
779,0.449655061901,-0.15,0.15,-0.00106666594954,-0.013768710272,-0.033364621627,0.482314914159
780,0.614891058707,-0.05,0.05,-0,-0.0025,-0.0025,0.614891058707
781,0.450973525689,-0.05,0.15,-0.0268689576309,-0.0129772043291,-0.0985442175365,0.614891058707
782,0.614891058707,-0.15,0.05,-0,-0.0225,-0.0025,0.614891058707
783,0.449537889562,-0.15,0.15,-0.0273416705463,-0.000235719802796,-0.0994476212898,0.614891058707
784,0.450986250882,-0.05,0.05,-0.00455069891162,-0.0137965857411,-0.000304812082136,0.383527382587
785,0.450444173645,-0.05,0.15,-0.00447785692549,-0.0136695360313,-0.00690281960811,0.383527382587
