,Alpha,Guarantee,Signaler1,Signaler2,Upm,Us1,Us2,Xreal
1165,0.8715312084401553,0.7999445327741385,-0.05,0.15,-0.005124652132911488,-0.00046598456630980354,-0.049100654832716535,-0.07158667566601684
1166,0.8715312084401553,0.7996930371010242,-0.15,0.05,-0.005160722861350352,-0.006109271459611032,-0.014844539995263459,-0.07183817133913106
1167,0.8715312084401553,0.8007744224138927,-0.15,0.15,-0.005006522768766305,-0.006279486960887535,-0.048733558576645075,-0.07075678602626256
1168,0.7228889832038977,0.7997352383215671,-0.05,0.05,-0.005905346925609931,-0.01608997243737687,-0.0007207214138429905,0.0768462551176694
1169,0.7228889832038977,0.8001940319152584,-0.05,0.15,-0.005976070556265848,-0.016206575427401913,-0.0052845559428576425,0.07730504871136068
1170,0.7228889832038977,0.799576004910201,-0.15,0.05,-0.005880899298183027,-0.051387005810074,-0.0007121971275527012,0.07668702170630326
1171,0.7228889832038977,0.8002444949842826,-0.15,0.15,-0.005983875202805269,-0.05169052873692074,-0.005277221668689795,0.07735551178038491
1172,0.7370187862541936,0.799920519524732,-0.05,0.05,-0.003956628048437955,-0.012746801375491794,-0.000166454721384117,0.06290173327053838
1173,0.7370187862541936,0.7999361295020819,-0.05,0.15,-0.0039585920813726,-0.012750326406161434,-0.007583389107006099,0.06291734324788834
1174,0.7370187862541936,0.7997982342786331,-0.15,0.05,-0.003941259094253296,-0.04527509350158514,-0.0001633142918093497,0.06277944802443947
1175,0.7370187862541936,0.8001003382621034,-0.15,0.15,-0.003979282203726625,-0.045403747806099556,-0.007554816601353693,0.06308155200790977
1176,0.6633010935287663,0.6633010935287663,-0.05,0.05,-0.0,-0.0025000000000000005,-0.0025000000000000005,0.0
1177,0.6633010935287663,0.6633010935287663,-0.05,0.15,-0.0,-0.0025000000000000005,-0.0225,0.0
1178,0.6633010935287663,0.7999506331435313,-0.15,0.05,-0.01867309667692723,-0.08216795856135674,-0.007508142715450729,0.136649539614765
1179,0.6633010935287663,0.8000327535029587,-0.15,0.15,-0.018695546839298152,-0.08221504483155587,-0.00017604884704044938,0.13673165997419234
1180,0.7065066488214032,0.8003296370040561,-0.05,0.05,-0.008802753111522224,-0.02068505192978751,-0.0019204542932569344,0.09382298818265289
1181,0.7065066488214032,0.8002846837074279,-0.05,0.15,-0.008794319827084457,-0.020672123315686918,-0.0031609093612770603,0.09377803488602465
1182,0.7065066488214032,0.7997995578105083,-0.15,0.05,-0.008703566867649434,-0.059191439564380936,-0.0018742759687389308,0.09329290898910503
1183,0.7065066488214032,0.7998545203401379,-0.15,0.15,-0.0087138251170782,-0.0592181865726986,-0.003209463661457791,0.09334787151873469
1184,0.693808448805109,0.693808448805109,-0.05,0.05,-0.0,-0.0025000000000000005,-0.0025000000000000005,0.0
1185,0.693808448805109,0.693808448805109,-0.05,0.15,-0.0,-0.0025000000000000005,-0.0225,0.0
1186,0.693808448805109,0.8001468012601081,-0.15,0.05,-0.011307845202843617,-0.06570935093934337,-0.003174009957343705,0.10633835245499912
1187,0.693808448805109,0.8006789664067712,-0.15,0.15,-0.011421307532447194,-0.06598246281294587,-0.0018601522519485281,0.10687051760166222
1188,0.7930343216917174,0.8000037539988188,-0.05,0.05,-4.857298668326948e-05,-0.0032455162173934153,-0.0018516297559731244,0.006969432307101453
1189,0.7930343216917174,0.799563873291744,-0.05,0.15,-4.263504409741074e-05,-0.0031955902041000774,-0.02058376956408941,0.006529551600026662
1190,0.7930343216917174,0.8000847152407679,-0.15,0.05,-4.970804919649234e-05,-0.024664826113911627,-0.0018446686942914466,0.00705039354905046
1191,0.7930343216917174,0.7999560176270907,-0.15,0.15,-4.7909874621763047e-05,-0.024624418655233748,-0.020471401094009776,0.006921695935373284
1192,0.8217477857694553,0.7998766722026174,-0.05,0.05,-0.00047834560865352117,-0.0007912342519697306,-0.005165456965337312,-0.021871113566837908
1193,0.8217477857694553,0.7993983951545757,-0.05,0.15,-0.0004994952608564691,-0.0007645561993685076,-0.029704312445320354,-0.022349390614879616
1194,0.8217477857694553,0.7993719144656898,-0.15,0.05,-0.0005006796166026765,-0.016287918225473024,-0.005238266746979228,-0.022375871303765504
1195,0.8217477857694553,0.8000407034752137,-0.15,0.15,-0.0004711974217289756,-0.016459072733456506,-0.02948332211000144,-0.021707082294241564
1196,0.7456240564599599,0.7999374777992538,-0.05,0.05,-0.002949947737579672,-0.010881289871509069,-1.8605603650276428e-05,0.054313421339293955
1197,0.7456240564599599,0.8003284883824139,-0.05,0.15,-0.0029925748719584044,-0.010963018064203805,-0.009081245295222203,0.054704431922454
1198,0.7456240564599599,0.7999842708228622,-0.15,0.05,-0.0029550329055806875,-0.04176309721445137,-1.9011469290459325e-05,0.05436021436290228
1199,0.7456240564599599,0.7999824089170043,-0.15,0.15,-0.002954830481844271,-0.041762336218957606,-0.009147324744730933,0.054358352457044457
1200,0.708183126526255,0.8000657603516786,-0.05,0.05,-0.00844241839869688,-0.020130681781239237,-0.0017541550161545177,0.09188263382542361
1201,0.708183126526255,0.8000685314716232,-0.05,0.15,-0.00844292764197428,-0.02013146813651109,-0.0033773061583638434,0.09188540494536812
1202,0.708183126526255,0.8002336888033657,-0.15,0.05,-0.00847330601553222,-0.058588474698665405,-0.001768249787821158,0.09205056227711061
1203,0.708183126526255,0.7998836407087848,-0.15,0.15,-0.008408984301340345,-0.05841913855609927,-0.003398830046581411,0.09170051418252978
1204,0.876742816403061,0.8000201100882596,-0.05,0.05,-0.005886373664267264,-0.0007141030327871254,-0.0160586442957474,-0.07672270631480138
1205,0.876742816403061,0.7999192465221594,-0.05,0.15,-0.005901860889245765,-0.0007195039011556089,-0.051448931853516226,-0.07682356988090155
1206,0.876742816403061,0.79989666049957,-0.15,0.05,-0.005905331677143641,-0.005351484906096347,-0.016089947267492737,-0.07684615590349098
1207,0.876742816403061,0.8001011187645023,-0.15,0.15,-0.005873949816920248,-0.00538144052535265,-0.05136645910848784,-0.07664169763855866
1208,0.6834186102105994,0.6834186102105994,-0.05,0.05,-0.0,-0.0025000000000000005,-0.0025000000000000005,0.0
1209,0.6834186102105994,0.6834186102105994,-0.05,0.15,-0.0,-0.0025000000000000005,-0.0225,0.0
1210,0.6834186102105994,0.8003788672054498,-0.15,0.05,-0.013679701716301467,-0.07126777881475661,-0.0044836760168164205,0.11696025699485046
1211,0.6834186102105994,0.7998085265787332,-0.15,0.15,-0.013546612632181203,-0.07096358754262139,-0.0011296377217410334,0.1163899163681339
1212,0.7931249067142665,0.8002637663620675,-0.05,0.05,-5.096331707100188e-05,-0.0032648492818511056,-0.0018370773522908988,0.0071388596478010324
1213,0.7931249067142665,0.8000176981887586,-0.05,0.15,-4.751057431083051e-05,-0.0032367897217600375,-0.020479673131963208,0.006892791474492066
1214,0.7931249067142665,0.7999061973089426,-0.15,0.05,-4.5985902129443035e-05,-0.02458037308053228,-0.0018678568426618296,0.006781290594676137
1215,0.7931249067142665,0.8002555785328769,-0.15,0.15,-5.084648058472425e-05,-0.024690048026167838,-0.02041164493500161,0.007130671818610379
1216,0.9499043956322551,0.9499043956322551,-0.05,0.05,-0.0,-0.0025000000000000005,-0.0025000000000000005,0.0
1217,0.9499043956322551,0.7999969578404202,-0.05,0.15,-0.022472239905312854,-0.009981496126129362,-0.08994447124286334,-0.1499074377918349
1218,0.9499043956322551,0.9499043956322551,-0.15,0.05,-0.0,-0.0225,-0.0025000000000000005,0.0
1219,0.9499043956322551,0.7999502536259996,-0.15,0.15,-0.02248624470483226,-2.1029555902642118e-09,-0.08997248730670894,-0.14995414200625556
1220,0.7169451415355257,0.8000627684443099,-0.05,0.05,-0.00690853990294785,-0.01772030259382627,-0.0010967772120694282,0.08311762690878421
1221,0.7169451415355257,0.8003666786797048,-0.05,0.15,-0.006959152859497654,-0.01780130657391556,-0.004432691716243922,0.0834215371441791
1222,0.7169451415355257,0.7997905128020086,-0.15,0.05,-0.006863355540281398,-0.05421696692022628,-0.0010788184136331035,0.08284537126648295
1223,0.7169451415355257,0.8002197397756392,-0.15,0.15,-0.006934658712052317,-0.05441703818408637,-0.004452279240018261,0.08327459824011352
1224,0.7328647449425254,0.7999557841897103,-0.05,0.05,-0.004501207547267298,-0.013710311471985783,-0.0002921036225488127,0.06709103924718485
1225,0.7328647449425254,0.7998682330432345,-0.05,0.15,-0.004489467417661867,-0.013689816227732778,-0.006888420987449134,0.06700348810070911
1226,0.7328647449425254,0.7996872245869286,-0.15,0.05,-0.004465243785826686,-0.04701198767914765,-0.00028299582138636135,0.06682247964440324
1227,0.7328647449425254,0.799821236276058,-0.15,0.15,-0.004483171731697418,-0.047070119131757175,-0.006896224331637655,0.06695649133353254
1228,0.8002196109191577,0.799999072928665,-0.05,0.05,-4.8637005250561986e-08,-0.00247799483795598,-0.0025221024360545215,-0.0002205379904927085
1229,0.8002196109191577,0.8000966738125311,-0.05,0.15,-1.5113532185716595e-08,-0.0024877214028695273,-0.02253689624552016,-0.00012293710662658608
1230,0.8002196109191577,0.8000124148196422,-0.15,0.05,-4.293022365442539e-08,-0.02243788410036901,-0.002520762540175202,-0.00020719609951547202
1231,0.8002196109191577,0.8000549156086176,-0.15,0.15,-2.7124545313895405e-08,-0.022450618531383287,-0.022549435717707338,-0.00016469531054008613
1232,0.837423104760355,0.7995229248424248,-0.05,0.05,-0.0014364236378114762,-0.0001464056460184608,-0.007726441629604492,-0.037900179917930155
1233,0.837423104760355,0.7994551226220368,-0.05,0.15,-0.0014415676676556499,-0.0001447694538238299,-0.03533196230915111,-0.0379679821383182
1234,0.837423104760355,0.7996885780873046,-0.15,0.05,-0.0014238945032391467,-0.012603536501324047,-0.00769734717054418,-0.03773452667305033
1235,0.837423104760355,0.8009653172771206,-0.15,0.15,-0.00132917026817268,-0.01289183402320237,-0.03476650651314299,-0.03645778748323436
1236,0.7660473326540231,0.7999277979899474,-0.05,0.05,-0.0011478859313787653,-0.007035932464971192,-0.0002598393977863395,0.03388046533592426
1237,0.7660473326540231,0.8002326055457198,-0.05,0.15,-0.0011686328826797736,-0.007087160171849445,-0.013413051015170761,0.034185272891696705
1238,0.7660473326540231,0.800148523969615,-0.15,0.05,-0.0011628912491425977,-0.03389324864382015,-0.00025277211758341177,0.03410119131559186
1239,0.7660473326540231,0.799975188521842,-0.15,0.15,-0.001151099403787492,-0.03382945616413315,-0.013472742643441827,0.03392785586781888
1240,0.9149772280675836,0.9149772280675836,-0.05,0.05,-0.0,-0.0025000000000000005,-0.0025000000000000005,0.0
1241,0.9149772280675836,0.7997261227687676,-0.05,0.15,-0.013282817272598772,-0.0042577067427171725,-0.07035814886224358,-0.11525110529881599
1242,0.9149772280675836,0.9149772280675836,-0.15,0.05,-0.0,-0.0225,-0.0025000000000000005,0.0
1243,0.9149772280675836,0.7997252501250213,-0.15,0.15,-0.013283018419672882,-0.0012074250369041718,-0.0703586118024416,-0.11525197794256237
1244,0.8152928763474094,0.8000266819388214,-0.05,0.05,-0.00023305669172080375,-0.0012064372508620031,-0.004259676132579605,-0.015266194408588007
1245,0.8152928763474094,0.7997405584734842,-0.05,0.15,-0.000241874591251613,-0.001186642803859094,-0.02740756995342917,-0.015552317873925192
1246,0.8152928763474094,0.8001083151243549,-0.15,0.05,-0.0002305708995366922,-0.018175202532620324,-0.004249027021842149,-0.01518456122305456
1247,0.8152928763474094,0.7998708727743953,-0.15,0.15,-0.00023783819420606132,-0.018111237122301813,-0.027364439266110305,-0.015422003573014154
1248,0.8187004303714739,0.7998573007911509,-0.05,0.05,-0.0003550635323808425,-0.0009707505743485457,-0.00473937649041314,-0.01884312958032297
1249,0.8187004303714739,0.7996962141044519,-0.05,0.15,-0.0003611602359237428,-0.0009607386092215451,-0.028562425116030334,-0.01900421626702198
1250,0.8187004303714739,0.7999332618271301,-0.15,0.05,-0.00035220661517180714,-0.01722205605186867,-0.004728923469606187,-0.018767168544343793
1251,0.8187004303714739,0.8006384496516455,-0.15,0.15,-0.0003262351475234507,-0.017407640931574948,-0.02824482936347195,-0.01806198071982834
1252,0.7349674305022965,0.7999517445648893,-0.05,0.05,-0.0042229610741856905,-0.013221392480444965,-0.0002245296679264148,0.06498431406259275
1253,0.7349674305022965,0.799732110531292,-0.05,0.15,-0.004194463779258167,-0.013170931782157717,-0.007265059770559519,0.06476468002899549
1254,0.7349674305022965,0.8006953067419996,-0.15,0.05,-0.0043201537149817285,-0.04653851658689266,-0.00024736609101141754,0.06572787623970311
1255,0.7349674305022965,0.7998675978300681,-0.15,0.15,-0.0042120317191727515,-0.046182081917504225,-0.007241981520841272,0.0649001673277716
1256,0.8054598958624208,0.7996944238336439,-0.05,0.05,-3.3240667714609685e-05,-0.0019566934648369127,-0.0031097878705923076,-0.0057654720287769745
1257,0.8054598958624208,0.7999312024370462,-0.05,0.15,-3.056645099178092e-05,-0.001977697108454316,-0.024189174478604174,-0.005528693425374653
1258,0.8054598958624208,0.7995625081845675,-0.15,0.05,-3.4779181422896e-05,-0.020765562878066902,-0.003124517949208227,-0.005897387677853305
1259,0.8054598958624208,0.7999755244036308,-0.15,0.15,-3.0078330297990285e-05,-0.02088476689266099,-0.02417538976793499,-0.005484371458789994
1260,0.8058758617136786,0.7999169241331175,-0.05,0.05,-3.5508937089023335e-05,-0.001939615179032914,-0.0031314026951451334,-0.005958937580561097
1261,0.8058758617136786,0.800089151844779,-0.05,0.15,-3.3486011106820254e-05,-0.0019548150242168585,-0.024269498971776705,-0.00578670986889962
1262,0.8058758617136786,0.7995690419007769,-0.15,0.05,-3.977597615240955e-05,-0.020647730032281895,-0.0031704579574425807,-0.0063068198129017095
1263,0.8058758617136786,0.8001030766015448,-0.15,0.15,-3.332504795087435e-05,-0.020801489514310715,-0.02426516058159103,-0.00577278511213386
1264,0.744750507289028,0.7999874711195609,-0.05,0.05,-0.003051122173215599,-0.011074818556268889,-2.7425790162309717e-05,0.05523696383053289
1265,0.744750507289028,0.7997400041853727,-0.05,0.15,-0.0030238447689131024,-0.011022794458547572,-0.009026995700009694,0.05498949689634469
1266,0.744750507289028,0.799687081429619,-0.15,0.05,-0.0030180271783046457,-0.04199899942048193,-2.4369764245551185e-05,0.054936574140590944
1267,0.744750507289028,0.7996920709900764,-0.15,0.15,-0.0030185754219163607,-0.04200104453223088,-0.009036106311601835,0.05494156370104841
1268,0.8569090346504694,0.7995701025746798,-0.05,0.05,-0.0032877531315920203,-5.385992401305431e-05,-0.011521646339170986,-0.05733893207578966
1269,0.8569090346504694,0.8005135895159567,-0.05,0.15,-0.0031804462319198284,-4.090171846856171e-05,-0.042599079772273625,-0.05639544513451267
1270,0.8569090346504694,0.8000164593564623,-0.15,0.05,-0.003236765123584273,-0.008668992535382126,-0.011426022652984988,-0.05689257529400715
1271,0.8569090346504694,0.7998561060307008,-0.15,0.15,-0.003255036664092414,-0.008639158078161825,-0.042870915250023,-0.05705292861976863
1272,0.8307150393635201,0.8000841108598475,-0.05,0.05,-0.0009382537809970995,-0.0003751609306298446,-0.006501346631364355,-0.03063092850367255
1273,0.8307150393635201,0.7997940788279057,-0.05,0.15,-0.0009561058004450255,-0.0003640097468835818,-0.032732393961129355,-0.03092096053561444
1274,0.8307150393635201,0.7996163304576442,-0.15,0.05,-0.0009671296956124018,-0.014137517023849645,-0.006577000586199987,-0.03109870890587585
1275,0.8307150393635201,0.8000769818708134,-0.15,0.15,-0.000938690566926398,-0.014247273319114401,-0.03263010781473839,-0.03063805749270665
1276,0.7332909651987769,0.8006636449480758,-0.05,0.05,-0.004539077976601596,-0.013776345951531491,-0.00030181000167170163,0.06737267974929895
1277,0.7332909651987769,0.8004893939432673,-0.05,0.15,-0.00451562882572836,-0.013735471700177405,-0.006856100202381225,0.06719842874449045
1278,0.7332909651987769,0.7999647254626598,-0.15,0.05,-0.004445390307725736,-0.04694751838689062,-0.00027801428133744166,0.06667376026388294
1279,0.7332909651987769,0.7999660701899054,-0.15,0.15,-0.004445569625578009,-0.04694810112291656,-0.0069430381282394584,0.0666751049911285
1280,0.7049137727706983,0.8002758474242095,-0.05,0.05,-0.009093925282221844,-0.02113013274757296,-0.002057717816870724,0.09536207465351121
1281,0.7049137727706983,0.8003108446108476,-0.05,0.15,-0.009100601315674592,-0.021140308499689512,-0.002981479763629824,0.09539707184014923
1282,0.7049137727706983,0.8002826195195364,-0.15,0.05,-0.009095216930203359,-0.06020587095485477,-0.002058332255319553,0.09536884674883805
1283,0.7049137727706983,0.7997466180347379,-0.15,0.15,-0.008993268540873272,-0.05994312212008514,-0.003043414961661401,0.09483284526403957
1284,0.6827904729050981,0.6827904729050981,-0.05,0.05,-0.0,-0.0025000000000000005,-0.0025000000000000005,0.0
1285,0.6827904729050981,0.6827904729050981,-0.05,0.15,-0.0,-0.0025000000000000005,-0.0225,0.0
1286,0.6827904729050981,0.7996574622505636,-0.15,0.05,-0.01365789319867314,-0.07121799000231278,-0.004471194264126592,0.11686698934546547
1287,0.6827904729050981,0.7996912554880913,-0.15,0.15,-0.013665792968516244,-0.07123602774341421,-0.0010955581936182865,0.11690078258299319
1288,0.6716514382041445,0.6716514382041445,-0.05,0.05,-0.0,-0.0025000000000000005,-0.0025000000000000005,0.0
1289,0.6716514382041445,0.6716514382041445,-0.05,0.15,-0.0,-0.0025000000000000005,-0.0225,0.0
1290,0.6716514382041445,0.7997149368913697,-0.15,0.05,-0.016400259696012935,-0.07731930930218052,-0.006093909827290413,0.12806349868722522
1291,0.6716514382041445,0.7997530825583743,-0.15,0.15,-0.01641003128625757,-0.07734052459252651,-0.0004795379799886366,0.12810164435422977
1292,0.8717782399662639,0.8002819325758072,-0.05,0.05,-0.005111721970470682,-0.00046209123142500576,-0.014761352709516359,-0.07149630739045676
1293,0.8717782399662639,0.7998800209552589,-0.05,0.15,-0.005169353896954443,-0.00047953199585394136,-0.049238819600255945,-0.07189821901100502
1294,0.8717782399662639,0.7999759576101505,-0.15,0.05,-0.005155567751547035,-0.006114883044713011,-0.014835795987158376,-0.07180228235611341
1295,0.8717782399662639,0.799939850694626,-0.15,0.15,-0.005160754173143376,-0.006109237391652011,-0.04921227095463474,-0.07183838927163788
1296,0.8022180556276207,0.8005196806723818,-0.05,0.05,-2.884477488582892e-06,-0.0023330469819646885,-0.0026727219730124777,-0.001698374955238946
1297,0.8022180556276207,0.8003052519827673,-0.05,0.15,-3.658817783764708e-06,-0.0023123784532984182,-0.023077499911239804,-0.0019128036448534669
1298,0.8022180556276207,0.7999297006855095,-0.15,0.05,-5.236568341084821e-06,-0.02181873008570772,-0.0027340720625522066,-0.002288354942111215
1299,0.8022180556276207,0.8001126581303661,-0.15,0.15,-4.4326986214458476e-06,-0.02187281344944507,-0.023136051947797817,-0.0021053974972545797
1300,0.8525698358979205,0.7999943963264373,-0.05,0.05,-0.0027641768461346755,-6.632888986361246e-06,-0.01052172080328299,-0.05257543957148314
1301,0.8525698358979205,0.8001399473505875,-0.05,0.15,-0.002748893213085759,-5.904358352460026e-06,-0.04097785977728566,-0.05242988854733299
1302,0.8525698358979205,0.8000052205372353,-0.15,0.05,-0.002763038788016775,-0.009493654179811234,-0.01051950032408529,-0.05256461536068513
1303,0.8525698358979205,0.8000781905382457,-0.15,0.15,-0.0027553728325658655,-0.009507879224663434,-0.04100286644046829,-0.052491645359674766
1304,0.7883598176383317,0.8001803807528639,-0.05,0.05,-0.00013972571234463843,-0.0038217820237978557,-0.0014576694008914218,0.011820563114532168
1305,0.7883598176383317,0.7996588715995492,-0.05,0.15,-0.00012766862041850357,-0.003757574016540248,-0.01923795243205327,0.011299053961217442
1306,0.7883598176383317,0.8000533875498405,-0.15,0.05,-0.00013673957727534198,-0.026144810550727954,-0.0014673825861244705,0.011693569911508717
1307,0.7883598176383317,0.7999355386786163,-0.15,0.15,-0.0001339973176024874,-0.026106713629687864,-0.01916128100551711,0.011575721040284592
1308,0.8706487169486682,0.8001686075513342,-0.05,0.05,-0.004967445820660162,-0.00041943488092676653,-0.014515456760393558,-0.07048010939733396
1309,0.8706487169486682,0.7999410839954978,-0.05,0.15,-0.004999569357840268,-0.0004288060625232284,-0.048711859243791386,-0.0707076329531704
1310,0.8706487169486682,0.79976361513558,-0.15,0.05,-0.005024697659051874,-0.006259167115125426,-0.01461320784036069,-0.07088510181308816
1311,0.8706487169486682,0.7999910646974028,-0.15,0.15,-0.004992503821660752,-0.006295208146281128,-0.04868979949704037,-0.07065765225126541
1312,0.9357445664104481,0.9357445664104481,-0.05,0.05,-0.0,-0.0025000000000000005,-0.0025000000000000005,0.0
1313,0.9357445664104481,0.8000040917527831,-0.05,0.15,-0.018425476460288203,-0.0073514289945216995,-0.08164761885758773,-0.13574047465766503
1314,0.9357445664104481,0.9357445664104481,-0.15,0.05,-0.0,-0.0225,-0.0025000000000000005,0.0
1315,0.9357445664104481,0.8000670938127383,-0.15,0.15,-0.018408376570502292,-0.00020513479118935374,-0.08161161834981524,-0.1356774725977098
1316,0.8775346675665762,0.8006397510428093,-0.05,0.05,-0.005912828187197079,-0.0007233365348203896,-0.016102319839573765,-0.0768949165237669
1317,0.8775346675665762,0.8001050674212046,-0.05,0.15,-0.0059953429786721284,-0.000752382964134969,-0.051724223022283605,-0.07742960014537159
1318,0.8775346675665762,0.799461828358662,-0.15,0.05,-0.006095368221984823,-0.005173516459610565,-0.01640265214277624,-0.07807283920791419
1319,0.8775346675665762,0.7996763703692902,-0.15,0.15,-0.006061914442460911,-0.005204425283275114,-0.05191940360164671,-0.07785829719728599
1320,0.9136954972506023,0.9136954972506023,-0.05,0.05,-0.0,-0.0025000000000000005,-0.0025000000000000005,0.0
1321,0.9136954972506023,0.7996163346741868,-0.05,0.15,-0.013014055334136234,-0.004106139076494686,-0.06973780410706089,-0.11407916257641548
1322,0.9136954972506023,0.9136954972506023,-0.15,0.05,-0.0,-0.0225,-0.0025000000000000005,0.0
1323,0.9136954972506023,0.7998254358219566,-0.15,0.15,-0.012966390889763531,-0.001305372461169839,-0.06962740931835723,-0.11387006142864564
1324,0.9315534369479371,0.9315534369479371,-0.05,0.05,-0.0,-0.0025000000000000005,-0.0025000000000000005,0.0
1325,0.9315534369479371,0.8001978659617048,-0.05,0.15,-0.01725428602911911,-0.006618728930495882,-0.07916095732498882,-0.1313555709862323
1326,0.9315534369479371,0.9315534369479371,-0.15,0.05,-0.0,-0.0225,-0.0025000000000000005,0.0
1327,0.9315534369479371,0.7993977940695304,-0.15,0.15,-0.017465113944604982,-0.0003184210810829554,-0.07961180680812702,-0.13215564287840675
1328,0.8308273291384604,0.799644962137347,-0.05,0.05,-0.0009723400117921209,-0.000354103311680789,-0.006590576711903454,-0.03118236700111332
1329,0.8308273291384604,0.8005239564909973,-0.05,0.15,-0.0009182943938110135,-0.0003879571290647057,-0.03250930618804993,-0.030303372647463078
1330,0.8308273291384604,0.8001373373445817,-0.15,0.05,-0.0009418755963083393,-0.01423487805814474,-0.006510874775696206,-0.030689991793878657
1331,0.8308273291384604,0.7999475290461631,-0.15,0.15,-0.000953562053740244,-0.014189622026051054,-0.03271750208142943,-0.030879800092297294
1332,0.8050587098928444,0.7998426448787843,-0.05,0.05,-2.7207334230902146e-05,-0.002005600832824889,-0.003048813835636916,-0.005216065014060134
1333,0.8050587098928444,0.7998066838111544,-0.05,0.15,-2.758377796275269e-05,-0.0020023811697937465,-0.02410319160246977,-0.005252026081690064
1334,0.8050587098928444,0.8001379897600852,-0.15,0.05,-2.4213486624942087e-05,-0.021047997446797168,-0.003016285499900866,-0.004920720132759238
1335,0.8050587098928444,0.8004704050685507,-0.15,0.15,-2.1052541160637133e-05,-0.021144561093872517,-0.023897543988448754,-0.004588304824293732
1336,0.7521039629650057,0.7995486810283363,-0.05,0.05,-0.0022510012721089303,-0.009495473078441993,-6.529465775868855e-06,0.047444718063330615
1337,0.7521039629650057,0.7997557185635148,-0.05,0.15,-0.0022706898116200427,-0.009535865371470952,-0.010475163132067313,0.047651755598509093
1338,0.7521039629650057,0.7999906051075099,-0.15,0.05,-0.002293130495684255,-0.039159123138435496,-4.4662814338394425e-06,0.047886642142504154
1339,0.7521039629650057,0.8003024502423586,-0.15,0.15,-0.002323094175825147,-0.03928264035903101,-0.010363547992619283,0.048198487277352875
1340,0.729243597238622,0.7998203289170714,-0.05,0.05,-0.004981075054411852,-0.0145387482222568,-0.0004234018865669057,0.07057673167844947
1341,0.729243597238622,0.7998346878244299,-0.05,0.15,-0.00498310207009374,-0.014542211128674534,-0.006305774894351362,0.07059109058580793
1342,0.729243597238622,0.8003952542038458,-0.15,0.05,-0.005062558288896888,-0.048908055378464044,-0.0004473925923745026,0.07115165696522385
1343,0.729243597238622,0.8005771195826539,-0.15,0.15,-0.005088471410006498,-0.048988528113216065,-0.006188414706796928,0.0713335223440319
1344,0.737157725502901,0.7998627155497732,-0.05,0.05,-0.003931915776778334,-0.012702414781465547,-0.0001614167720911199,0.06270499004687213
1345,0.737157725502901,0.7996818626081228,-0.05,0.15,-0.003909267720752568,-0.012661681431274744,-0.00765202658918604,0.06252413710522176
1346,0.737157725502901,0.7999732442218042,-0.15,0.05,-0.003945789391924868,-0.045290445007595805,-0.00016423752003455615,0.06281551871890312
1347,0.737157725502901,0.7994436341154457,-0.15,0.15,-0.003879534411690268,-0.04506530699545367,-0.007693761827926862,0.06228590861254468
1348,0.882913832873224,0.8001286593010228,-0.05,0.05,-0.006853384963379474,-0.0010748676061593575,-0.017631902320599586,-0.08278517357220117
1349,0.882913832873224,0.800030871731747,-0.05,0.15,-0.006869585247579582,-0.0010812891334318845,-0.054234473590022675,-0.08288296114147697
1350,0.882913832873224,0.7997073297198912,-0.15,0.05,-0.006923322167005578,-0.004461371221005744,-0.017743972482338853,-0.08320650315333278
1351,0.882913832873224,0.8002353460620288,-0.15,0.15,-0.006835732181388972,-0.004532186138030423,-0.05413927822474752,-0.08267848681119516
1352,0.8705221063364583,0.7999403929200023,-0.05,0.05,-0.004981778268802728,-0.0004236069271571259,-0.014539949610448332,-0.07058171341645603
1353,0.8705221063364583,0.7998815374348668,-0.05,0.15,-0.0049900899747405015,-0.0004260330845813476,-0.04868226064521796,-0.07064056890159154
1354,0.8705221063364583,0.799991828751654,-0.15,0.05,-0.004974520056189554,-0.00631543678074825,-0.01452754781466999,-0.07053027758480435
1355,0.8705221063364583,0.8002911517155624,-0.15,0.15,-0.0049323869869623395,-0.006363100600693568,-0.04850167337323111,-0.0702309546208959
1356,0.7395678353707872,0.7999415197085589,-0.05,0.05,-0.0036449817605168976,-0.012182350194294067,-0.00010761332673972946,0.06037368433777168
1357,0.7395678353707872,0.7998137466039665,-0.05,0.15,-0.003629569820316126,-0.012154160943634062,-0.008055796450362319,0.06024591123317935
1358,0.7395678353707872,0.7997253711496903,-0.15,0.05,-0.003618929110990012,-0.044166189844660954,-0.00010317553309969754,0.06015753577890315
1359,0.7395678353707872,0.7999418282790882,-0.15,0.15,-0.003645019019691583,-0.04425721689218189,-0.008032821147201273,0.06037399290830103
1360,0.7916425141013594,0.8003247603378879,-0.05,0.05,-7.538139971171275e-05,-0.00344360602336456,-0.001707156776058866,0.008682246236528468
1361,0.7916425141013594,0.8001934808403164,-0.05,0.15,-7.311903217074796e-05,-0.003428215706066443,-0.020007829010483664,0.008550966738956944
1362,0.7916425141013594,0.7998709472159358,-0.15,0.05,-6.770711152105629e-05,-0.02503623704589395,-0.0017448638000634236,0.008228433114576328
1363,0.7916425141013594,0.799960069792555,-0.15,0.15,-6.918173267613901e-05,-0.025064448440034793,-0.020073915025317482,0.008317555691195522
1364,0.7833551744608185,0.7999197294952279,-0.05,0.05,-0.00027438448348797965,-0.0044308399869289255,-0.0011179289800470342,0.016564555034409456
1365,0.7833551744608185,0.7999513077560527,-0.05,0.15,-0.00027543164035318245,-0.004435044969876607,-0.01779659165178291,0.01659613329523424
