,Guarantee,Signaler1,Signaler2,Upm,Us1,Us2,omega
51,0.500370955328,-0.15,0.15,-0.00880914868197,-0.00315202913154,-0.0594662682324,0.594228020496
52,0.500373359287,-0.05,0.05,-0.00479538114562,-0.0142202502026,-0.000370512088648,0.431124668717
53,0.499546135272,-0.05,0.15,-0.00468149708555,-0.0140236437411,-0.00665505711902,0.431124668717
54,0.500927399305,-0.15,0.05,-0.00487242119755,-0.048313240374,-0.000392148138743,0.431124668717
55,0.501240915552,-0.15,0.15,-0.00491628807024,-0.0484511621208,-0.00638141401972,0.431124668717
56,0.620046850471,-0.05,0.05,-0,-0.0025,-0.0025,0.620046850471
57,0.499281838907,-0.05,0.15,-0.014584188018,-0.00500768686165,-0.0733136914872,0.620046850471
58,0.620046850471,-0.15,0.05,-0,-0.0225,-0.0025,0.620046850471
59,0.499442750868,-0.15,0.15,-0.014545348841,-0.000864118960154,-0.0732265787219,0.620046850471
60,0.373989001711,-0.05,0.05,-0,-0.0025,-0.0025,0.373989001711
61,0.373989001711,-0.05,0.15,-0,-0.0025,-0.0225,0.373989001711
62,0.498855893229,-0.15,0.05,-0.0155917405975,-0.0755518080531,-0.00560505144565,0.373989001711
63,0.500987814067,-0.15,0.15,-0.01612869834,-0.076728342047,-0.000529054633005,0.373989001711
64,0.80915770752,-0.05,0.05,-0,-0.0025,-0.0025,0.80915770752
65,0.80915770752,-0.05,0.15,-0,-0.0025,-0.0225,0.80915770752
66,0.80915770752,-0.15,0.05,-0,-0.0225,-0.0025,0.80915770752
67,0.80915770752,-0.15,0.15,-0,-0.0225,-0.0225,0.80915770752
68,0.936238957062,-0.05,0.05,-0,-0.0025,-0.0025,0.936238957062
69,0.936238957062,-0.05,0.15,-0,-0.0025,-0.0225,0.936238957062
70,0.936238957062,-0.15,0.05,-0,-0.0225,-0.0025,0.936238957062
71,0.936238957062,-0.15,0.15,-0,-0.0225,-0.0225,0.936238957062
72,0.789524073629,-0.05,0.05,-0,-0.0025,-0.0025,0.789524073629
73,0.497839074747,-0.05,0.15,-0.085080138573,-0.0584116386848,-0.195085638238,0.789524073629
74,0.789524073629,-0.15,0.05,-0,-0.0225,-0.0025,0.789524073629
75,0.500806083129,-0.15,0.15,-0.0833580780383,-0.0192426808883,-0.192473475188,0.789524073629
76,0.957915856662,-0.05,0.05,-0,-0.0025,-0.0025,0.957915856662
77,0.957915856662,-0.05,0.15,-0,-0.0025,-0.0225,0.957915856662
78,0.957915856662,-0.15,0.05,-0,-0.0225,-0.0025,0.957915856662
79,0.957915856662,-0.15,0.15,-0,-0.0225,-0.0225,0.957915856662
80,0.661815608936,-0.05,0.05,-0,-0.0025,-0.0025,0.661815608936
81,0.499941158856,-0.05,0.15,-0.0262033375887,-0.0125158925807,-0.0972656726126,0.661815608936
82,0.661815608936,-0.15,0.05,-0,-0.0225,-0.0025,0.661815608936
83,0.500858362032,-0.15,0.15,-0.0259072353307,-0.000120061259699,-0.0966944094017,0.661815608936
84,0.337297313703,-0.05,0.05,-0,-0.0025,-0.0025,0.337297313703
85,0.337297313703,-0.05,0.15,-0,-0.0025,-0.0225,0.337297313703
86,0.499152059874,-0.15,0.05,-0.0261969588581,-0.0972533827094,-0.012511484241,0.337297313703
87,0.501075568175,-0.15,0.15,-0.026823316638,-0.0984567929796,-0.000189840296301,0.337297313703
88,0.136573671984,-0.05,0.05,-0,-0.0025,-0.0025,0.136573671984
89,0.136573671984,-0.05,0.15,-0,-0.0025,-0.0225,0.136573671984
90,0.136573671984,-0.15,0.05,-0,-0.0225,-0.0025,0.136573671984
91,0.136573671984,-0.15,0.15,-0,-0.0225,-0.0225,0.136573671984
92,0.866184979429,-0.05,0.05,-0,-0.0025,-0.0025,0.866184979429
93,0.866184979429,-0.05,0.15,-0,-0.0025,-0.0225,0.866184979429
94,0.866184979429,-0.15,0.05,-0,-0.0225,-0.0025,0.866184979429
95,0.866184979429,-0.15,0.15,-0,-0.0225,-0.0225,0.866184979429
96,0.374191098848,-0.05,0.05,-0,-0.0025,-0.0025,0.374191098848
97,0.374191098848,-0.05,0.15,-0,-0.0025,-0.0225,0.374191098848
98,0.501392499521,-0.15,0.05,-0.0161801963333,-0.0768406165354,-0.00596005626596,0.374191098848
99,0.500323341435,-0.15,0.15,-0.01590934262,-0.0762490153962,-0.000569669843922,0.374191098848
100,0.49990354703,-0.05,0.05,-0.00966015658194,-0.00233154702517,-0.0219887661387,0.598189642598
101,0.502006519289,-0.05,0.15,-0.00925119320938,-0.00213288087853,-0.0606061302019,0.598189642598
102,0.499511793024,-0.15,0.05,-0.00973731799654,-0.00263396312436,-0.0221051029539,0.598189642598
103,0.498453388457,-0.15,0.15,-0.00994732039003,-0.0025264441478,-0.0623681966322,0.598189642598
104,0.296428517779,-0.05,0.05,-0,-0.0025,-0.0025,0.296428517779
105,0.296428517779,-0.05,0.15,-0,-0.0025,-0.0225,0.296428517779
106,0.50060647949,-0.15,0.05,-0.0416886400487,-0.125442028562,-0.0237708438775,0.296428517779
107,0.499458057225,-0.15,0.15,-0.0412209938877,-0.124629855721,-0.00281213205386,0.296428517779
108,0.500395676861,-0.05,0.05,-0.000410328343442,-0.000884672046234,-0.00493598464065,0.520652239833
109,0.499782562295,-0.05,0.15,-0.000435543440538,-0.000848575686742,-0.0291964467019,0.520652239833
110,0.499825991118,-0.15,0.05,-0.000433732635547,-0.016685858021,-0.00501635750706,0.520652239833
111,0.501012099114,-0.15,0.15,-0.000385735127461,-0.0169936929118,-0.0287777773432,0.520652239833
112,0.923732053318,-0.05,0.05,-0,-0.0025,-0.0025,0.923732053318
113,0.923732053318,-0.05,0.15,-0,-0.0025,-0.0225,0.923732053318
114,0.923732053318,-0.15,0.05,-0,-0.0225,-0.0025,0.923732053318
115,0.923732053318,-0.15,0.15,-0,-0.0225,-0.0225,0.923732053318
116,0.00628011407156,-0.05,0.05,-0,-0.0025,-0.0025,0.00628011407156
117,0.00628011407156,-0.05,0.15,-0,-0.0025,-0.0225,0.00628011407156
118,0.00628011407156,-0.15,0.05,-0,-0.0225,-0.0025,0.00628011407156
119,0.00628011407156,-0.15,0.15,-0,-0.0225,-0.0225,0.00628011407156
120,0.00529911750917,-0.05,0.05,-0,-0.0025,-0.0025,0.00529911750917
121,0.00529911750917,-0.05,0.15,-0,-0.0025,-0.0225,0.00529911750917
122,0.00529911750917,-0.15,0.05,-0,-0.0225,-0.0025,0.00529911750917
123,0.00529911750917,-0.15,0.15,-0,-0.0225,-0.0225,0.00529911750917
124,0.26220737201,-0.05,0.05,-0,-0.0025,-0.0025,0.26220737201
125,0.26220737201,-0.05,0.15,-0,-0.0025,-0.0225,0.26220737201
126,0.499288024381,-0.15,0.05,-0.0562072357285,-0.14983143144,-0.0349991704915,0.26220737201
127,0.497679900521,-0.15,0.15,-0.0554473116835,-0.148589070237,-0.00730555313012,0.26220737201
128,0.297972443482,-0.05,0.05,-0,-0.0025,-0.0025,0.297972443482
129,0.297972443482,-0.05,0.15,-0,-0.0025,-0.0225,0.297972443482
130,0.499540852354,-0.15,0.05,-0.0406298234553,-0.123600346117,-0.022972982568,0.297972443482
